ordernumber;mainnumber;name;additionalText;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;price_H;pseudoprice_H;baseprice_H;active;instock;stockmin;description;description_long;shippingtime;added;changed;releasedate;shippingfree;topseller;keywords;minpurchase;purchasesteps;maxpurchase;purchaseunit;referenceunit;packunit;unitID;pricegroupID;pricegroupActive;laststock;suppliernumber;weight;width;height;length;ean;similar;configuratorsetID;configuratortype;configuratorOptions;categories;propertyGroupName;propertyValueName;accessory;imageUrl;main;attr1;attr2;attr3;purchasePrice;metatitle
AD01352;AD01352;"Computergrafik Dienstleistung Niedersachsen";;"Portal Service GmbH & Co. KG";19.00;881;;;;;;1;;;"Branche: Computergrafik Dienstleistung Niedersachsen, Datensätze: 4403";"Branche: Computergrafik Dienstleistung Niedersachsen, Datensätze: 4403";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01353;AD01353;"Computergrafik Dienstleistung Nordrhein-Westfalen";;"Portal Service GmbH & Co. KG";19.00;1436;;;;;;1;;;"Branche: Computergrafik Dienstleistung Nordrhein-Westfalen, Datensätze: 7178";"Branche: Computergrafik Dienstleistung Nordrhein-Westfalen, Datensätze: 7178";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01354;AD01354;"Computergrafik Dienstleistung Rheinland-Pfalz";;"Portal Service GmbH & Co. KG";19.00;537;;;;;;1;;;"Branche: Computergrafik Dienstleistung Rheinland-Pfalz, Datensätze: 2681";"Branche: Computergrafik Dienstleistung Rheinland-Pfalz, Datensätze: 2681";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01355;AD01355;"Computergrafik Dienstleistung Saarland";;"Portal Service GmbH & Co. KG";19.00;102;;;;;;1;;;"Branche: Computergrafik Dienstleistung Saarland, Datensätze: 507";"Branche: Computergrafik Dienstleistung Saarland, Datensätze: 507";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01356;AD01356;"Computergrafik Dienstleistung Sachsen";;"Portal Service GmbH & Co. KG";19.00;453;;;;;;1;;;"Branche: Computergrafik Dienstleistung Sachsen, Datensätze: 2261";"Branche: Computergrafik Dienstleistung Sachsen, Datensätze: 2261";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01357;AD01357;"Computergrafik Dienstleistung Sachsen-Anhalt";;"Portal Service GmbH & Co. KG";19.00;227;;;;;;1;;;"Branche: Computergrafik Dienstleistung Sachsen-Anhalt, Datensätze: 1133";"Branche: Computergrafik Dienstleistung Sachsen-Anhalt, Datensätze: 1133";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01358;AD01358;"Computergrafik Dienstleistung Schleswig-Holstein";;"Portal Service GmbH & Co. KG";19.00;420;;;;;;1;;;"Branche: Computergrafik Dienstleistung Schleswig-Holstein, Datensätze: 2100";"Branche: Computergrafik Dienstleistung Schleswig-Holstein, Datensätze: 2100";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01359;AD01359;"Computergrafik Dienstleistung Thüringen";;"Portal Service GmbH & Co. KG";19.00;245;;;;;;1;;;"Branche: Computergrafik Dienstleistung Thüringen, Datensätze: 1221";"Branche: Computergrafik Dienstleistung Thüringen, Datensätze: 1221";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01360;AD01360;"Computerzubehör Einzelhandel";;"Portal Service GmbH & Co. KG";19.00;50;;;;;;1;;;"Branche: Computerzubehör Einzelhandel, Datensätze: 248";"Branche: Computerzubehör Einzelhandel, Datensätze: 248";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01361;AD01361;Consultingunternehmen;;"Portal Service GmbH & Co. KG";19.00;109280;;;;;;1;;;"Branche: Consultingunternehmen, Datensätze: 546398";"Branche: Consultingunternehmen, Datensätze: 546398";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01362;AD01362;"Consultingunternehmen Baden-Württemberg";;"Portal Service GmbH & Co. KG";19.00;15271;;;;;;1;;;"Branche: Consultingunternehmen Baden-Württemberg, Datensätze: 76352";"Branche: Consultingunternehmen Baden-Württemberg, Datensätze: 76352";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01363;AD01363;"Consultingunternehmen Bayern";;"Portal Service GmbH & Co. KG";19.00;19193;;;;;;1;;;"Branche: Consultingunternehmen Bayern, Datensätze: 95963";"Branche: Consultingunternehmen Bayern, Datensätze: 95963";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01364;AD01364;"Consultingunternehmen Berlin";;"Portal Service GmbH & Co. KG";19.00;5200;;;;;;1;;;"Branche: Consultingunternehmen Berlin, Datensätze: 25998";"Branche: Consultingunternehmen Berlin, Datensätze: 25998";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01365;AD01365;"Consultingunternehmen Brandenburg";;"Portal Service GmbH & Co. KG";19.00;2617;;;;;;1;;;"Branche: Consultingunternehmen Brandenburg, Datensätze: 13084";"Branche: Consultingunternehmen Brandenburg, Datensätze: 13084";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01366;AD01366;"Consultingunternehmen Bremen";;"Portal Service GmbH & Co. KG";19.00;940;;;;;;1;;;"Branche: Consultingunternehmen Bremen, Datensätze: 4698";"Branche: Consultingunternehmen Bremen, Datensätze: 4698";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01367;AD01367;"Consultingunternehmen Hamburg";;"Portal Service GmbH & Co. KG";19.00;4354;;;;;;1;;;"Branche: Consultingunternehmen Hamburg, Datensätze: 21767";"Branche: Consultingunternehmen Hamburg, Datensätze: 21767";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01368;AD01368;"Consultingunternehmen Hessen";;"Portal Service GmbH & Co. KG";19.00;9718;;;;;;1;;;"Branche: Consultingunternehmen Hessen, Datensätze: 48588";"Branche: Consultingunternehmen Hessen, Datensätze: 48588";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01369;AD01369;"Consultingunternehmen Mecklenburg-Vorpommern";;"Portal Service GmbH & Co. KG";19.00;1503;;;;;;1;;;"Branche: Consultingunternehmen Mecklenburg-Vorpommern, Datensätze: 7514";"Branche: Consultingunternehmen Mecklenburg-Vorpommern, Datensätze: 7514";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01370;AD01370;"Consultingunternehmen Niedersachsen";;"Portal Service GmbH & Co. KG";19.00;8983;;;;;;1;;;"Branche: Consultingunternehmen Niedersachsen, Datensätze: 44912";"Branche: Consultingunternehmen Niedersachsen, Datensätze: 44912";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01371;AD01371;"Consultingunternehmen Nordrhein-Westfalen";;"Portal Service GmbH & Co. KG";19.00;23251;;;;;;1;;;"Branche: Consultingunternehmen Nordrhein-Westfalen, Datensätze: 116251";"Branche: Consultingunternehmen Nordrhein-Westfalen, Datensätze: 116251";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01372;AD01372;"Consultingunternehmen Rheinland-Pfalz";;"Portal Service GmbH & Co. KG";19.00;4910;;;;;;1;;;"Branche: Consultingunternehmen Rheinland-Pfalz, Datensätze: 24548";"Branche: Consultingunternehmen Rheinland-Pfalz, Datensätze: 24548";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01373;AD01373;"Consultingunternehmen Saarland";;"Portal Service GmbH & Co. KG";19.00;1185;;;;;;1;;;"Branche: Consultingunternehmen Saarland, Datensätze: 5921";"Branche: Consultingunternehmen Saarland, Datensätze: 5921";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01374;AD01374;"Consultingunternehmen Sachsen";;"Portal Service GmbH & Co. KG";19.00;4333;;;;;;1;;;"Branche: Consultingunternehmen Sachsen, Datensätze: 21661";"Branche: Consultingunternehmen Sachsen, Datensätze: 21661";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01375;AD01375;"Consultingunternehmen Sachsen-Anhalt";;"Portal Service GmbH & Co. KG";19.00;1854;;;;;;1;;;"Branche: Consultingunternehmen Sachsen-Anhalt, Datensätze: 9266";"Branche: Consultingunternehmen Sachsen-Anhalt, Datensätze: 9266";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01376;AD01376;"Consultingunternehmen Schleswig-Holstein";;"Portal Service GmbH & Co. KG";19.00;3692;;;;;;1;;;"Branche: Consultingunternehmen Schleswig-Holstein, Datensätze: 18459";"Branche: Consultingunternehmen Schleswig-Holstein, Datensätze: 18459";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01377;AD01377;"Consultingunternehmen Thüringen";;"Portal Service GmbH & Co. KG";19.00;2177;;;;;;1;;;"Branche: Consultingunternehmen Thüringen, Datensätze: 10881";"Branche: Consultingunternehmen Thüringen, Datensätze: 10881";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01378;AD01378;Contact-Linsen-Optiker;;"Portal Service GmbH & Co. KG";19.00;1907;;;;;;1;;;"Branche: Contact-Linsen-Optiker, Datensätze: 9531";"Branche: Contact-Linsen-Optiker, Datensätze: 9531";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01379;AD01379;Containerdienste;;"Portal Service GmbH & Co. KG";19.00;1021;;;;;;1;;;"Branche: Containerdienste, Datensätze: 5101";"Branche: Containerdienste, Datensätze: 5101";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01380;AD01380;CVJM-Vereine;;"Portal Service GmbH & Co. KG";19.00;3909;;;;;;1;;;"Branche: CVJM-Vereine, Datensätze: 19543";"Branche: CVJM-Vereine, Datensätze: 19543";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|9;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01381;AD01381;Dachbauunternehmen;;"Portal Service GmbH & Co. KG";19.00;3176;;;;;;1;;;"Branche: Dachbauunternehmen, Datensätze: 15880";"Branche: Dachbauunternehmen, Datensätze: 15880";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01382;AD01382;"Dachbauunternehmen und Dachdeckereien";;"Portal Service GmbH & Co. KG";19.00;3176;;;;;;1;;;"Branche: Dachbauunternehmen und Dachdeckereien, Datensätze: 15880";"Branche: Dachbauunternehmen und Dachdeckereien, Datensätze: 15880";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01383;AD01383;Dachdeckereien;;"Portal Service GmbH & Co. KG";19.00;3176;;;;;;1;;;"Branche: Dachdeckereien, Datensätze: 15880";"Branche: Dachdeckereien, Datensätze: 15880";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01384;AD01384;"DAK Bezirksgeschäftsstellen";;"Portal Service GmbH & Co. KG";19.00;481;;;;;;1;;;"Branche: DAK Bezirksgeschäftsstellen, Datensätze: 2401";"Branche: DAK Bezirksgeschäftsstellen, Datensätze: 2401";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01385;AD01385;"DAK Geschäftsstellen";;"Portal Service GmbH & Co. KG";19.00;481;;;;;;1;;;"Branche: DAK Geschäftsstellen, Datensätze: 2401";"Branche: DAK Geschäftsstellen, Datensätze: 2401";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01386;AD01386;"Damenbekleidung Einzelhandel";;"Portal Service GmbH & Co. KG";19.00;104;;;;;;1;;;"Branche: Damenbekleidung Einzelhandel, Datensätze: 516";"Branche: Damenbekleidung Einzelhandel, Datensätze: 516";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01387;AD01387;Damenfriseursalons;;"Portal Service GmbH & Co. KG";19.00;16316;;;;;;1;;;"Branche: Damenfriseursalons, Datensätze: 81579";"Branche: Damenfriseursalons, Datensätze: 81579";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01388;AD01388;"Damenfriseursalons Baden-Württemberg";;"Portal Service GmbH & Co. KG";19.00;2407;;;;;;1;;;"Branche: Damenfriseursalons Baden-Württemberg, Datensätze: 12033";"Branche: Damenfriseursalons Baden-Württemberg, Datensätze: 12033";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01389;AD01389;"Damenfriseursalons Bayern";;"Portal Service GmbH & Co. KG";19.00;2680;;;;;;1;;;"Branche: Damenfriseursalons Bayern, Datensätze: 13397";"Branche: Damenfriseursalons Bayern, Datensätze: 13397";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01390;AD01390;"Damenfriseursalons Berlin";;"Portal Service GmbH & Co. KG";19.00;371;;;;;;1;;;"Branche: Damenfriseursalons Berlin, Datensätze: 1851";"Branche: Damenfriseursalons Berlin, Datensätze: 1851";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01391;AD01391;"Damenfriseursalons Brandenburg";;"Portal Service GmbH & Co. KG";19.00;473;;;;;;1;;;"Branche: Damenfriseursalons Brandenburg, Datensätze: 2361";"Branche: Damenfriseursalons Brandenburg, Datensätze: 2361";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01392;AD01392;"Damenfriseursalons Bremen";;"Portal Service GmbH & Co. KG";19.00;115;;;;;;1;;;"Branche: Damenfriseursalons Bremen, Datensätze: 574";"Branche: Damenfriseursalons Bremen, Datensätze: 574";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01393;AD01393;"Damenfriseursalons Hamburg";;"Portal Service GmbH & Co. KG";19.00;245;;;;;;1;;;"Branche: Damenfriseursalons Hamburg, Datensätze: 1225";"Branche: Damenfriseursalons Hamburg, Datensätze: 1225";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01394;AD01394;"Damenfriseursalons Hessen";;"Portal Service GmbH & Co. KG";19.00;1399;;;;;;1;;;"Branche: Damenfriseursalons Hessen, Datensätze: 6994";"Branche: Damenfriseursalons Hessen, Datensätze: 6994";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01395;AD01395;"Damenfriseursalons Mecklenburg-Vorpommern";;"Portal Service GmbH & Co. KG";19.00;300;;;;;;1;;;"Branche: Damenfriseursalons Mecklenburg-Vorpommern, Datensätze: 1500";"Branche: Damenfriseursalons Mecklenburg-Vorpommern, Datensätze: 1500";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01396;AD01396;"Damenfriseursalons Niedersachsen";;"Portal Service GmbH & Co. KG";19.00;1522;;;;;;1;;;"Branche: Damenfriseursalons Niedersachsen, Datensätze: 7608";"Branche: Damenfriseursalons Niedersachsen, Datensätze: 7608";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01397;AD01397;"Damenfriseursalons Nordrhein-Westfalen";;"Portal Service GmbH & Co. KG";19.00;3238;;;;;;1;;;"Branche: Damenfriseursalons Nordrhein-Westfalen, Datensätze: 16187";"Branche: Damenfriseursalons Nordrhein-Westfalen, Datensätze: 16187";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01398;AD01398;"Damenfriseursalons Rheinland-Pfalz";;"Portal Service GmbH & Co. KG";19.00;981;;;;;;1;;;"Branche: Damenfriseursalons Rheinland-Pfalz, Datensätze: 4901";"Branche: Damenfriseursalons Rheinland-Pfalz, Datensätze: 4901";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01399;AD01399;"Damenfriseursalons Saarland";;"Portal Service GmbH & Co. KG";19.00;263;;;;;;1;;;"Branche: Damenfriseursalons Saarland, Datensätze: 1313";"Branche: Damenfriseursalons Saarland, Datensätze: 1313";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01400;AD01400;"Damenfriseursalons Sachsen";;"Portal Service GmbH & Co. KG";19.00;876;;;;;;1;;;"Branche: Damenfriseursalons Sachsen, Datensätze: 4377";"Branche: Damenfriseursalons Sachsen, Datensätze: 4377";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01401;AD01401;"Damenfriseursalons Sachsen-Anhalt";;"Portal Service GmbH & Co. KG";19.00;458;;;;;;1;;;"Branche: Damenfriseursalons Sachsen-Anhalt, Datensätze: 2286";"Branche: Damenfriseursalons Sachsen-Anhalt, Datensätze: 2286";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01402;AD01402;"Damenfriseursalons Schleswig-Holstein";;"Portal Service GmbH & Co. KG";19.00;478;;;;;;1;;;"Branche: Damenfriseursalons Schleswig-Holstein, Datensätze: 2390";"Branche: Damenfriseursalons Schleswig-Holstein, Datensätze: 2390";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01403;AD01403;"Damenfriseursalons Thüringen";;"Portal Service GmbH & Co. KG";19.00;507;;;;;;1;;;"Branche: Damenfriseursalons Thüringen, Datensätze: 2534";"Branche: Damenfriseursalons Thüringen, Datensätze: 2534";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01404;AD01404;Damenschneidereien;;"Portal Service GmbH & Co. KG";19.00;5117;;;;;;1;;;"Branche: Damenschneidereien, Datensätze: 25582";"Branche: Damenschneidereien, Datensätze: 25582";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01405;AD01405;"Damenschneidereien Baden-Württemberg";;"Portal Service GmbH & Co. KG";19.00;718;;;;;;1;;;"Branche: Damenschneidereien Baden-Württemberg, Datensätze: 3590";"Branche: Damenschneidereien Baden-Württemberg, Datensätze: 3590";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01406;AD01406;"Damenschneidereien Bayern";;"Portal Service GmbH & Co. KG";19.00;992;;;;;;1;;;"Branche: Damenschneidereien Bayern, Datensätze: 4956";"Branche: Damenschneidereien Bayern, Datensätze: 4956";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01407;AD01407;"Damenschneidereien Berlin";;"Portal Service GmbH & Co. KG";19.00;93;;;;;;1;;;"Branche: Damenschneidereien Berlin, Datensätze: 461";"Branche: Damenschneidereien Berlin, Datensätze: 461";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01408;AD01408;"Damenschneidereien Brandenburg";;"Portal Service GmbH & Co. KG";19.00;110;;;;;;1;;;"Branche: Damenschneidereien Brandenburg, Datensätze: 548";"Branche: Damenschneidereien Brandenburg, Datensätze: 548";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01409;AD01409;"Damenschneidereien Bremen";;"Portal Service GmbH & Co. KG";19.00;39;;;;;;1;;;"Branche: Damenschneidereien Bremen, Datensätze: 192";"Branche: Damenschneidereien Bremen, Datensätze: 192";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01410;AD01410;"Damenschneidereien Hamburg";;"Portal Service GmbH & Co. KG";19.00;130;;;;;;1;;;"Branche: Damenschneidereien Hamburg, Datensätze: 649";"Branche: Damenschneidereien Hamburg, Datensätze: 649";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01411;AD01411;"Damenschneidereien Hessen";;"Portal Service GmbH & Co. KG";19.00;369;;;;;;1;;;"Branche: Damenschneidereien Hessen, Datensätze: 1845";"Branche: Damenschneidereien Hessen, Datensätze: 1845";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01412;AD01412;"Damenschneidereien Mecklenburg-Vorpommern";;"Portal Service GmbH & Co. KG";19.00;99;;;;;;1;;;"Branche: Damenschneidereien Mecklenburg-Vorpommern, Datensätze: 495";"Branche: Damenschneidereien Mecklenburg-Vorpommern, Datensätze: 495";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01413;AD01413;"Damenschneidereien Niedersachsen";;"Portal Service GmbH & Co. KG";19.00;457;;;;;;1;;;"Branche: Damenschneidereien Niedersachsen, Datensätze: 2282";"Branche: Damenschneidereien Niedersachsen, Datensätze: 2282";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01414;AD01414;"Damenschneidereien Nordrhein-Westfalen";;"Portal Service GmbH & Co. KG";19.00;1182;;;;;;1;;;"Branche: Damenschneidereien Nordrhein-Westfalen, Datensätze: 5909";"Branche: Damenschneidereien Nordrhein-Westfalen, Datensätze: 5909";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01415;AD01415;"Damenschneidereien Rheinland-Pfalz";;"Portal Service GmbH & Co. KG";19.00;202;;;;;;1;;;"Branche: Damenschneidereien Rheinland-Pfalz, Datensätze: 1007";"Branche: Damenschneidereien Rheinland-Pfalz, Datensätze: 1007";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01416;AD01416;"Damenschneidereien Saarland";;"Portal Service GmbH & Co. KG";19.00;43;;;;;;1;;;"Branche: Damenschneidereien Saarland, Datensätze: 213";"Branche: Damenschneidereien Saarland, Datensätze: 213";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD01417;AD01417;"Damenschneidereien Sachsen";;"Portal Service GmbH & Co. KG";19.00;277;;;;;;1;;;"Branche: Damenschneidereien Sachsen, Datensätze: 1383";"Branche: Damenschneidereien Sachsen, Datensätze: 1383";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|10;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
